"Country.Name","NY.GDP.PCAP.CD.YR2013","NY.GDP.PCAP.CD.YR2014","NY.GDP.PCAP.CD.YR2015","NY.GDP.PCAP.CD.YR2016","NY.GDP.PCAP.CD.YR2017","NY.GDP.PCAP.CD.YR2018","NY.GDP.PCAP.CD.YR2019","NY.GDP.PCAP.CD.YR2020","NY.GDP.PCAP.CD.YR2021","NY.GDP.PCAP.CD.YR2022","IT.NET.USER.ZS.YR2013","IT.NET.USER.ZS.YR2014","IT.NET.USER.ZS.YR2015","IT.NET.USER.ZS.YR2016","IT.NET.USER.ZS.YR2017","IT.NET.USER.ZS.YR2018","IT.NET.USER.ZS.YR2019","IT.NET.USER.ZS.YR2020","IT.NET.USER.ZS.YR2021","IT.NET.USER.ZS.YR2022","IT.CEL.SETS.P2.YR2013","IT.CEL.SETS.P2.YR2014","IT.CEL.SETS.P2.YR2015","IT.CEL.SETS.P2.YR2016","IT.CEL.SETS.P2.YR2017","IT.CEL.SETS.P2.YR2018","IT.CEL.SETS.P2.YR2019","IT.CEL.SETS.P2.YR2020","IT.CEL.SETS.P2.YR2021","IT.CEL.SETS.P2.YR2022","SL.TLF.ADVN.ZS.YR2013","SL.TLF.ADVN.ZS.YR2014","SL.TLF.ADVN.ZS.YR2015","SL.TLF.ADVN.ZS.YR2016","SL.TLF.ADVN.ZS.YR2017","SL.TLF.ADVN.ZS.YR2018","SL.TLF.ADVN.ZS.YR2019","SL.TLF.ADVN.ZS.YR2020","SL.TLF.ADVN.ZS.YR2021","SL.TLF.ADVN.ZS.YR2022","PV.PER.RNK.YR2013","PV.PER.RNK.YR2014","PV.PER.RNK.YR2015","PV.PER.RNK.YR2016","PV.PER.RNK.YR2017","PV.PER.RNK.YR2018","PV.PER.RNK.YR2019","PV.PER.RNK.YR2020","PV.PER.RNK.YR2021","PV.PER.RNK.YR2022",".YR2013",".YR2014",".YR2015",".YR2016",".YR2017",".YR2018",".YR2019",".YR2020",".YR2021",".YR2022"
"European Union",34564.9279509325,35280.7488271727,30485.7582865714,31175.2158538517,33088.6745527209,35749.088058297,35077.7285770448,34332.6449639779,38436.149211449,37149.6085917605,73.5875965192457,75.1709468103437,75.6587201893086,76.9099741593507,78.7026900523248,81.7418205830803,82.7518160253807,84.7698360892852,86.9709405997774,88.8507673474198,124.928116565766,123.561956130038,121.827779366561,122.1922182244,122.55683721261,121.955286915766,121.799562736112,121.476371720115,123.265317671991,123.687099666304,77.2922884491712,77.3264558950141,77.3552399954453,77.3826560761233,77.2507880603608,77.2418446692491,77.3383325450639,76.3846602264183,76.9689294619821,77.3280177205072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Faroe Islands",55560.1361320443,60126.1292136722,52726.6887003408,56833.9143691967,59328.2334807078,62576.803752148,63382.753141994,61979.7954421759,69010.1662014429,NA,90,93.3,94.2,95.10868167,97.58195894,NA,NA,NA,NA,NA,119.2758891,120.2583361,109.0072927,110.0747475,112.7194903,111.4552056,106.3427565,112.9695698,111.9592346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fiji",4586.95616503226,5305.06340024667,5105.1900392223,5368.43365862436,5825.19881260364,6073.39519537246,5968.31955666383,4864.10600771307,4646.53792141919,5316.65838506043,35.2,37.4,42.5,49.42,65.78,68.9,77.18669679,84.8767809,87.65996651,NA,101.8559247,95.6983704,105.3150894,113.7541364,112.502149,110.4466178,112.143753,107.7223274,107.2344015,NA,NA,92.07,NA,80.73,NA,NA,NA,NA,NA,NA,44.0758285522461,64.2857131958008,63.8095245361328,78.5714263916016,67.1428604125977,77.3584899902344,73.1132049560547,68.8679275512695,68.3962249755859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Finland",49892.2233632736,50327.2402902624,42801.9081167285,43814.0265056977,46412.1364777173,49987.6261584959,48629.8582283024,49169.719338849,53489.7520190898,50536.6244670541,91.5144,86.53039275,86.42213333,87.70364996,87.46892907,88.88996,89.60738511,92.17027106,92.80806082,92.98879471,136.2635488,139.2050448,134.9804296,131.3887581,129.9894338,129.6355826,129.4929527,128.7646479,129.1548109,128.6830329,75.51,75.04,75.03,74.44,74.15,74.15,74.03,73.98,74.79,74.72,97.1563949584961,96.1904754638672,87.1428604125977,83.8095245361328,87.6190490722656,80.1886825561523,76.4150924682617,82.5471725463867,85.3773574829102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fragile and conflict affected situations",2337.84788517276,2423.57469553104,1892.96123417839,1735.35624838942,1795.60316339251,1847.17353437264,1906.88721564883,1697.42205372878,1780.26139196499,1857.01159963759,13.6307409034446,15.8278752122596,18.3922627201331,20.7278310730839,23.9414947447916,26.9774038045462,30.0507642882862,34.4256331730692,38.4399998197728,NA,62.0618074635774,68.2877131534956,71.9832779039941,70.4960744934842,67.6923858397292,76.7760264855416,75.2488118966057,76.8698650394193,77.1121373897427,79.3859627687828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"France",42602.7179652671,43068.5487241732,36652.9223052178,37062.5335723839,38781.049487084,41557.8548588869,40494.8982936269,39055.2829280747,43658.9789781222,40963.837337041,81.9198,83.75,78.00603771,79.26981132,80.50245972,82.04318678,83.33974409,84.70640914,86.09548575,85.33331549,99.98234788,102.8881154,104.4996731,105.5973124,107.5983841,109.5588076,111.8637727,112.8271405,116.6934991,118.8472962,76.16,77.38,77.52,77.29,76.6,76.55,76.64,75.65,77.38,77.27,62.0853080749512,58.0952377319336,51.4285697937012,43.3333320617676,56.1904754638672,48.113208770752,57.0754699707031,57.0754699707031,56.6037750244141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"French Polynesia",20941.5172242157,21223.0753984013,18252.5141345944,18726.6395043448,19743.9589929011,20614.8943927479,20093.2086174285,18984.6173795396,19999.0767593202,NA,56.8,60.68,64.56020975,68.44041949,72.70389531,NA,NA,NA,NA,NA,84.50276358,88.01199146,91.96228756,95.42450484,97.4239296,101.7025866,106.1000877,110.9565448,106.2118461,106.9831755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabon",9250.08111738777,9255.3680370136,7090.45463415798,6722.19822197571,6975.69519686527,7694.90604516289,7523.8622784602,6680.08267035331,8635.7971437495,8820.34733810024,30.53803344,38.07120929,45.78453653,48.05227375,50.32012015,59.6,68.68550299,70.78874796,71.74940641,NA,144.3166585,149.1076363,139.0944715,142.0035222,124.4381055,133.692425,133.4416659,133.0177927,134.3173247,125.387067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7677726745605,51.9047622680664,47.6190490722656,42.3809509277344,40.476188659668,37.7358474731445,44.8113212585449,46.2264137268066,46.2264137268066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gambia, The",647.385537546887,561.649639269727,611.671217782995,640.67627011057,632.001017887163,683.324637893351,722.875350964205,704.030457831626,772.151452383989,840.010193356007,14,15.56,17.6,19.9,22.5,25.5,28.80487199,31.60419095,32.96228971,NA,87.01025804,104.3248597,120.5286503,122.480565,124.5599874,130.1227936,103.0224594,104.038819,101.4408792,NA,NA,NA,NA,NA,NA,74.47,NA,NA,NA,NA,44.5497627258301,39.523811340332,47.1428565979004,30,40.9523811340332,44.3396224975586,55.1886787414551,55.1886787414551,53.301887512207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Georgia",4623.88471369397,4739.27780775509,4014.11224099111,4062.12697838612,4356.9285949639,4722.0424231414,4696.15058555612,4255.74299321254,5023.27438368985,6627.70698037798,43.3,44,47.56975964,58.45928961,59.7055046,62.7179082,68.84671356,72.53157487,76.44271451,78.71127536,131.8829896,143.0956472,147.1900215,146.6908947,145.8786023,144.7181513,142.7295197,135.4280451,147.7548843,156.086567,75.85,76.13,76.09,77,73.8,72.1,71.98,72.3,NA,NA,31.2796211242676,34.761905670166,29.5238094329834,33.8095245361328,31.9047622680664,29.7169818878174,27.8301887512207,33.0188674926758,31.6037731170654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Germany",46298.9229177345,48023.8699845455,41103.2564363768,42136.1207908003,44652.5891722723,47939.2782884496,46793.6867615995,46772.8253507537,51203.5544731043,48432.4558732596,84.17,86.19,87.58979935,84.16520664,84.3941537,87.03711209,88.13451691,89.81294133,91.43060973,91.62984383,122.4697309,121.5873792,117.4073504,125.6749823,132.7695384,129.6794748,128.9265144,128.8867207,127.5648538,125.2251369,74.23,73.92,73.62,74.04,73.84,73.75,74.4,72.61,72.93,73.25,76.3033142089844,78.0952377319336,68.5714263916016,69.523811340332,65.7142868041992,65.0943374633789,65.5660400390625,69.3396224975586,70.7547149658203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ghana",2282.40750113579,1942.92186873525,1711.27147078346,1900.3978364641,1998.72266579856,2180.02968425645,2167.92544002254,2176.57621802942,2410.87730858166,2175.85976967011,15,19,23,28,37.88415262,43,45.00963073,56.68215981,68.2,NA,101.8197062,107.6762148,121.2582209,129.6091402,121.6049315,132.601312,129.6132895,125.7336966,123.2115092,119.6243981,80.52,NA,83.89,NA,66.75,NA,NA,NA,NA,NA,47.8672981262207,41.4285697937012,44.2857131958008,40.9523811340332,50.9523811340332,45.2830200195313,52.3584899902344,53.301887512207,49.0566024780273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.44447158,NA,NA,NA,NA,NA,NA,NA,117.0960187,127.4323493,126.3196684,125.8665113,125.7197991,124.0232523,108.3465819,104.5270891,112.4322338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greece",21787.7877636036,21616.7100094905,18083.8779056547,17923.9668134721,18582.0893411633,19756.9904562547,19144.2843875557,17658.9473011189,20192.5963039061,20732.0522190537,59.8663,63.21,66.83495949,69.08791547,69.89297065,72.23837339,75.67120669,78.11584474,78.49426371,83.17066333,114.697312,111.7981465,116.2863558,116.6439809,120.9954184,114.4592115,112.370475,108.5687131,110.0393141,109.0631741,76.95,74.92,76,75.89,75.6,75.78,75.71,74.39,73.75,74.64,40.2843589782715,40.476188659668,38.5714302062988,41.4285697937012,41.9047622680664,53.301887512207,54.2452812194824,51.886791229248,51.4150924682617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Greenland",47535.4910353877,50485.227411927,44536.3560872963,48181.874188064,50765.6956477233,54545.2999786248,53309.5792663647,54693.5114093342,57116.4138715706,NA,65.8,66.7,67.60044348,68.50087368,69.48246178,NA,NA,NA,NA,NA,107.685999,108.6645696,109.1351487,NA,111.4289801,109.767392,110.2358263,117.7274837,118.4236261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,100,100,100,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Grenada",7205.25476521885,7726.37826175954,8379.62184743156,8849.51353500776,9309.26129609568,9574.3102711372,9887.92074235834,8437.5367823125,9010.5127999358,10016.2086862449,35,51.6,52.5,53.3,54.2,61.4,69.61219021,74.72185387,77.76723663,NA,113.7286759,99.30407215,100.6614557,99.17226548,93.59659279,97.44168486,94.670969,96.03519242,81.06733007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.1374397277832,72.3809509277344,71.9047622680664,88.5714263916016,85.7142868041992,84.4339599609375,81.6037750244141,87.7358474731445,87.7358474731445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guam",32318.8908975541,33483.9414359299,34522.3779304433,35052.8079075238,35663.0250406273,35902.725903793,37752.633077142,34780.8616624614,35904.8635462723,NA,65.4,69.27,73.13999995,77.00999989,80.50546556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.0900497436523,70.9523773193359,72.3809509277344,69.0476226806641,70.476188659668,68.8679275512695,77.8301849365234,79.7169799804688,76.4150924682617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guatemala",3522.76754110253,3779.62604225079,3994.62908519019,4173.28130287658,4454.02466102158,4485.75238352401,4647.80734000427,4609.89725752869,5029.47733808268,5473.20874104102,19.7,23.4,28.80594156,34.50932609,37.9,41.5,44.40104984,47.51234167,50.84164945,NA,140.8080978,107.624353,113.250852,112.1141459,120.555015,121.4676927,122.0257077,117.4393951,125.6487512,115.1820498,85.84,79.64,85.21,82.56,82.1,81.98,81.43,NA,84.59,79.58,23.6966819763184,23.8095245361328,22.8571434020996,25.238094329834,23.3333339691162,28.301887512207,25,32.5471687316895,33.0188674926758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea",757.692272508395,774.56903955885,756.425589848067,720.47325520799,843.464279212393,944.417268594849,1043.89988619523,1073.6593389589,1189.17599946636,1531.65647549394,4.5,6.4,9.2,13.1,18.7,21.83002304,23.36626025,28.8232306,34.68012393,NA,67.26532573,76.6188968,92.58559996,93.11888331,95.58208181,95.6840313,99.96476034,104.466802,101.9442494,NA,NA,NA,NA,NA,NA,NA,79.51,NA,NA,NA,11.8483409881592,14.2857141494751,32.8571434020996,31.4285717010498,21.4285717010498,16.5094337463379,18.3962268829346,23.1132068634033,15.5660381317139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea-Bissau",616.159928711499,605.122546472108,585.957012585401,642.666390083655,718.245737769192,781.644367627497,730.611432269736,710.258132977055,795.118605034735,775.828965734682,3.1,3.32,6.1,13.8,14.8,15.7,22.92009029,27.90528061,35.15498736,NA,55.36194016,63.57432905,69.23136263,70.0898639,76.32738349,76.91042128,80.71131758,94.94153271,108.5305095,125.9324571,NA,NA,NA,NA,NA,72.34,NA,NA,NA,NA,19.4312801361084,22.8571434020996,27.1428565979004,28.5714282989502,28.5714282989502,21.698112487793,25.943395614624,21.2264156341553,36.3207550048828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Guyana",5576.25021487173,5495.37708403271,5668.42976474423,5905.38019563205,6220.97856820609,6094.90983679015,6477.29672607993,6863.07434593017,9998.54431136155,18989.7901988355,31,32,34,35.66,37.32583679,NA,78.63994332,81.8019792,84.79357266,NA,74.26012148,75.47512698,71.86433405,77.02134274,84.27229801,NA,97.40182509,107.375546,106.3926311,NA,NA,NA,NA,NA,NA,78.44,79.14,NA,NA,NA,30.3317527770996,40.9523811340332,41.4285697937012,45.7142868041992,45.238094329834,39.6226425170898,38.2075462341309,42.9245300292969,42.9245300292969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Haiti",1452.31354765263,1454.64917470105,1405.71478574853,1313.18609516523,1389.35862300356,1489.57840618445,1345.47505482083,1283.14122784667,1823.74222440796,1748.25713234727,10.6,11.4,14.2,22.8,27.2,32.47362713,32.47362713,36.39474796,38.94501834,NA,69.77932224,65.00990133,69.10420223,60.7065734,58.04608514,59.95845963,61.31820274,64.73094691,63.9349717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1184825897217,24.2857151031494,22.380952835083,20.9523811340332,22.380952835083,23.5849056243896,17.4528293609619,13.6792449951172,12.7358493804932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heavily indebted poor countries (HIPC)",986.931455571369,1018.50599310726,961.05912289048,978.109791276521,1051.22070001086,973.033541392665,980.443936644367,964.91637621707,1043.67963008607,1097.0516591685,6.0194609894188,7.8852559383024,10.4275052998488,13.4651485943384,15.8413650779145,18.5419419831803,20.459006388263,24.5118439041819,28.4885178014036,NA,56.480357263253,61.7538177854788,66.5572239977314,65.09246540567,65.1418315273652,72.1348174763781,68.0968402043626,70.9316903394181,74.4847568397299,76.7140221946963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"High income",41752.8000576397,42410.7482556389,39815.1402467714,40436.3619417573,42079.9179374498,44530.3800579065,44727.7346006187,43437.8943103859,48351.0720660842,49430.3293645734,76.2012435946273,77.8954578314778,79.3691617735742,83.7297663539817,85.3166481372617,86.9234438300146,88.2493515518063,89.4441958369981,90.1690025436563,NA,117.049866133432,118.433867972894,118.695681741541,119.486430423121,119.34693124889,120.647430907339,121.974245097217,121.846670649596,124.275933763232,126.866253378472,77.0725080994942,76.9527195162158,76.8151552131139,76.7236255463895,76.6776695525057,76.5553514551784,76.7472469711961,75.1992474622228,75.0634650721453,75.2396300907079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
